Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,day,week,month,year
2023-07-25,350.98,347.11,351.89,345.07,41.64,1.7,25,30,7,2023
2023-07-26,337.77,341.44,344.67,333.11,58.38,-3.76,26,30,7,2023
2023-07-27,330.72,340.48,341.33,329.05,39.64,-2.09,27,30,7,2023
2023-07-28,338.37,333.67,340.01,333.17,28.48,2.31,28,30,7,2023
2023-07-31,335.92,336.92,337.7,333.36,25.45,-0.72,31,31,7,2023
2023-08-01,336.34,335.19,338.54,333.7,18.38,0.13,1,31,8,2023
2023-08-02,327.5,333.63,333.63,326.36,27.76,-2.63,2,31,8,2023
2023-08-03,326.66,326.0,329.88,325.95,18.36,-0.26,3,31,8,2023
2023-08-04,327.78,331.88,335.14,327.24,23.74,0.34,4,31,8,2023
2023-08-07,330.11,328.37,331.11,327.52,17.74,0.71,7,32,8,2023
2023-08-08,326.05,326.96,328.75,323.0,22.33,-1.23,8,32,8,2023
2023-08-09,322.23,326.47,327.11,321.05,22.37,-1.17,9,32,8,2023
2023-08-10,322.93,326.02,328.26,321.18,20.11,0.22,10,32,8,2023
2023-08-11,321.01,320.26,322.41,319.21,24.36,-0.59,11,32,8,2023
2023-08-14,324.04,321.39,324.06,320.08,18.84,0.94,14,33,8,2023
2023-08-15,321.86,323.0,325.09,320.9,16.97,-0.67,15,33,8,2023
2023-08-16,320.4,320.8,324.42,319.8,20.7,-0.45,16,33,8,2023
2023-08-17,316.88,320.54,321.87,316.21,21.26,-1.1,17,33,8,2023
2023-08-18,316.48,314.49,318.38,311.55,24.76,-0.13,18,33,8,2023
2023-08-21,321.88,317.93,322.77,317.04,24.04,1.71,21,34,8,2023
2023-08-22,322.46,325.5,326.08,321.46,16.1,0.18,22,34,8,2023
2023-08-23,327.0,323.82,329.2,323.46,21.17,1.41,23,34,8,2023
2023-08-24,319.97,332.85,332.98,319.96,23.28,-2.15,24,34,8,2023
2023-08-25,322.98,321.47,325.36,318.8,21.68,0.94,25,34,8,2023
2023-08-28,323.7,325.66,326.15,321.72,14.81,0.22,28,35,8,2023
2023-08-29,328.41,321.88,328.98,321.88,19.28,1.46,29,35,8,2023
2023-08-30,328.79,328.67,329.81,326.45,15.22,0.12,30,35,8,2023
2023-08-31,327.76,329.2,330.91,326.78,26.41,-0.31,31,35,8,2023
2023-09-01,328.66,331.31,331.99,326.78,14.94,0.27,1,35,9,2023
2023-09-05,333.55,329.0,334.85,328.66,18.55,1.49,5,36,9,2023
2023-09-06,332.88,333.38,334.46,330.18,17.54,-0.2,6,36,9,2023
2023-09-07,329.91,331.29,333.08,329.03,18.38,-0.89,7,36,9,2023
2023-09-08,334.27,330.09,336.16,329.46,19.55,1.32,8,36,9,2023
2023-09-11,337.94,337.24,338.42,335.43,16.58,1.1,11,37,9,2023
2023-09-12,331.77,335.82,336.79,331.48,17.57,-1.83,12,37,9,2023
2023-09-13,336.06,331.31,336.85,331.17,16.54,1.29,13,37,9,2023
2023-09-14,338.7,339.15,340.86,336.57,20.27,0.79,14,37,9,2023
2023-09-15,330.22,336.92,337.4,329.65,37.68,-2.5,15,37,9,2023
2023-09-18,329.06,327.8,330.4,326.36,16.83,-0.35,18,38,9,2023
2023-09-19,328.65,326.17,329.39,324.51,16.51,-0.12,19,38,9,2023
2023-09-20,320.77,329.51,329.59,320.51,21.44,-2.4,20,38,9,2023
2023-09-21,319.53,319.26,325.35,315.0,35.56,-0.39,21,38,9,2023
2023-09-22,317.01,321.32,321.45,316.15,21.45,-0.79,22,38,9,2023
2023-09-25,317.54,316.59,317.67,315.0,17.84,0.17,25,39,9,2023
2023-09-26,312.14,315.13,315.88,310.02,26.3,-1.7,26,39,9,2023
2023-09-27,312.79,312.3,314.3,309.69,19.41,0.21,27,39,9,2023
2023-09-28,313.64,310.99,315.48,309.45,19.68,0.27,28,39,9,2023
2023-09-29,315.75,317.75,319.47,314.98,24.15,0.67,29,39,9,2023
2023-10-02,321.8,316.28,321.89,315.18,20.57,1.92,2,40,10,2023
2023-10-03,313.39,320.83,321.39,311.21,21.03,-2.61,3,40,10,2023
2023-10-04,318.95,314.03,320.04,314.0,20.72,1.78,4,40,10,2023
2023-10-05,319.36,319.09,319.98,314.9,16.97,0.13,5,40,10,2023
2023-10-06,327.26,316.55,329.19,316.3,25.67,2.47,6,40,10,2023
2023-10-09,329.82,324.75,330.3,323.18,19.89,0.78,9,41,10,2023
2023-10-10,328.39,330.96,331.1,327.67,20.56,-0.43,10,41,10,2023
2023-10-11,332.42,331.21,332.82,329.14,20.06,1.23,11,41,10,2023
2023-10-12,331.16,330.57,333.63,328.72,19.31,-0.38,12,41,10,2023
2023-10-13,327.73,332.38,333.83,326.36,21.09,-1.04,13,41,10,2023
2023-10-16,332.64,331.05,336.14,330.6,22.16,1.5,16,42,10,2023
2023-10-17,332.06,329.59,333.46,327.41,18.34,-0.17,17,42,10,2023
2023-10-18,330.11,332.49,335.59,328.3,23.15,-0.59,18,42,10,2023
2023-10-19,331.32,332.15,336.88,330.91,25.05,0.37,19,42,10,2023
2023-10-20,326.67,331.72,331.92,325.45,25.03,-1.4,20,42,10,2023
2023-10-23,329.32,325.47,332.73,324.39,24.37,0.81,23,43,10,2023
2023-10-24,330.53,331.3,331.84,327.6,31.15,0.37,24,43,10,2023
2023-10-25,340.67,345.02,346.2,337.62,55.05,3.07,25,43,10,2023
2023-10-26,327.89,340.54,341.63,326.94,37.83,-3.75,26,43,10,2023
2023-10-27,329.81,330.42,336.72,328.4,29.86,0.59,27,43,10,2023
2023-10-30,337.31,333.41,339.45,331.83,22.83,2.27,30,44,10,2023
2023-10-31,338.11,338.85,339.0,334.69,20.27,0.24,31,44,10,2023
2023-11-01,346.07,339.79,347.42,339.65,28.16,2.35,1,44,11,2023
2023-11-02,348.32,347.24,348.83,344.77,24.35,0.65,2,44,11,2023
2023-11-03,352.8,349.63,354.39,347.33,23.64,1.29,3,44,11,2023
2023-11-06,356.53,353.45,357.54,353.35,23.83,1.06,6,45,11,2023
2023-11-07,360.53,359.4,362.46,357.63,25.83,1.12,7,45,11,2023
2023-11-08,363.2,361.68,363.87,360.55,26.77,0.74,8,45,11,2023
2023-11-09,360.69,362.3,364.79,360.36,24.85,-0.69,9,45,11,2023
2023-11-10,369.67,361.49,370.1,361.07,28.07,2.49,10,45,11,2023
2023-11-13,366.68,368.22,368.47,365.9,19.99,-0.81,13,46,11,2023
2023-11-14,370.27,371.01,371.95,367.35,27.68,0.98,14,46,11,2023
2023-11-15,369.67,371.28,373.13,367.11,26.86,-0.16,15,46,11,2023
2023-11-16,376.17,370.96,376.35,370.18,27.18,1.76,16,46,11,2023
2023-11-17,369.85,373.61,374.37,367.0,40.33,-1.68,17,46,11,2023
2023-11-20,377.44,371.22,378.87,371.0,52.53,2.05,20,47,11,2023
2023-11-21,373.07,375.67,376.22,371.12,28.42,-1.16,21,47,11,2023
2023-11-22,377.85,378.0,379.79,374.96,23.36,1.28,22,47,11,2023
2023-11-24,377.43,377.33,377.97,375.14,10.18,-0.11,24,47,11,2023
2023-11-27,378.61,376.78,380.64,376.2,22.18,0.31,27,48,11,2023
2023-11-28,382.7,378.35,383.0,378.16,20.45,1.08,28,48,11,2023
2023-11-29,378.85,383.76,384.3,377.44,28.96,-1.01,29,48,11,2023
2023-11-30,378.91,378.49,380.09,375.47,30.55,0.02,30,48,11,2023
2023-12-01,374.51,376.76,378.16,371.31,33.04,-1.16,1,48,12,2023
2023-12-04,369.14,369.1,369.52,362.9,32.06,-1.43,4,49,12,2023
2023-12-05,372.52,366.45,373.08,365.62,23.07,0.92,5,49,12,2023
2023-12-06,368.8,373.54,374.18,368.03,21.18,-1.0,6,49,12,2023
2023-12-07,370.95,368.23,371.45,366.32,23.12,0.58,7,49,12,2023
2023-12-08,374.23,369.2,374.46,368.23,20.15,0.88,8,49,12,2023
2023-12-11,371.3,368.48,371.6,366.1,27.71,-0.78,11,50,12,2023
2023-12-12,374.38,370.85,374.42,370.46,24.84,0.83,12,50,12,2023
2023-12-13,374.37,376.02,377.64,370.77,30.96,0.0,13,50,12,2023
2023-12-14,365.93,373.31,373.76,364.13,43.28,-2.25,14,50,12,2023
2023-12-15,370.73,366.85,372.4,366.28,78.5,1.31,15,50,12,2023
2023-12-18,372.65,369.45,373.0,368.68,21.8,0.52,18,51,12,2023
2023-12-19,373.26,371.49,373.26,369.84,20.6,0.16,19,51,12,2023
2023-12-20,370.62,375.0,376.03,370.53,26.32,-0.71,20,51,12,2023
2023-12-21,373.54,372.56,374.41,370.04,17.71,0.79,21,51,12,2023
2023-12-22,374.58,373.68,375.18,372.71,17.11,0.28,22,51,12,2023
2023-12-26,374.66,375.0,376.94,373.5,12.67,0.02,26,52,12,2023
2023-12-27,374.07,373.69,375.06,372.81,14.91,-0.16,27,52,12,2023
2023-12-28,375.28,375.37,376.46,374.16,14.33,0.32,28,52,12,2023
2023-12-29,376.04,376.0,377.16,373.48,18.73,0.2,29,52,12,2023
2024-01-02,370.87,373.86,375.9,366.77,25.26,-1.37,2,1,1,2024
2024-01-03,370.6,369.01,373.26,368.51,23.08,-0.07,3,1,1,2024
2024-01-04,367.94,370.67,373.1,367.17,20.9,-0.72,4,1,1,2024
2024-01-05,367.75,368.97,372.06,366.5,21.0,-0.05,5,1,1,2024
2024-01-08,374.69,369.3,375.2,369.01,23.13,1.89,8,2,1,2024
2024-01-09,375.79,372.01,375.99,371.19,20.83,0.29,9,2,1,2024
2024-01-10,382.77,376.37,384.17,376.32,25.51,1.86,10,2,1,2024
2024-01-11,384.63,386.0,390.68,380.38,27.85,0.49,11,2,1,2024
2024-01-12,388.47,385.49,388.68,384.65,21.66,1.0,12,2,1,2024
2024-01-16,390.27,393.66,394.03,387.62,27.2,0.46,16,3,1,2024
2024-01-17,389.47,387.98,390.11,384.81,22.23,-0.2,17,3,1,2024
2024-01-18,393.87,391.72,393.99,390.12,23.39,1.13,18,3,1,2024
2024-01-19,398.67,395.76,398.67,393.5,29.33,1.22,19,3,1,2024
2024-01-22,396.51,400.02,400.62,393.59,27.02,-0.54,22,4,1,2024
2024-01-23,398.9,395.75,399.38,393.93,20.53,0.6,23,4,1,2024
2024-01-24,402.56,401.54,405.63,400.45,24.87,0.92,24,4,1,2024
2024-01-25,404.87,404.32,407.01,402.53,21.02,0.57,25,4,1,2024
2024-01-26,403.93,404.37,406.17,402.43,17.8,-0.23,26,4,1,2024
2024-01-29,409.72,406.06,409.98,404.33,24.51,1.43,29,5,1,2024
2024-01-30,408.59,412.26,413.05,406.45,33.48,-0.28,30,5,1,2024
2024-01-31,397.58,406.96,415.32,397.21,47.87,-2.69,31,5,1,2024
2024-02-01,403.78,401.83,408.0,401.8,30.66,1.56,1,5,2,2024
2024-02-02,411.22,403.81,412.65,403.56,28.26,1.84,2,5,2,2024
2024-02-05,405.65,409.9,411.16,403.99,25.35,-1.35,5,6,2,2024
2024-02-06,405.49,405.88,407.97,402.91,18.38,-0.04,6,6,2,2024
2024-02-07,414.05,407.44,414.3,407.4,22.34,2.11,7,6,2,2024
2024-02-08,414.11,414.05,415.56,412.53,21.23,0.01,8,6,2,2024
2024-02-09,420.55,415.25,420.82,415.09,22.03,1.56,9,6,2,2024
2024-02-12,415.26,420.55,420.74,414.75,21.2,-1.26,12,7,2,2024
2024-02-13,406.32,404.94,410.07,403.39,27.82,-2.15,13,7,2,2024
2024-02-14,409.49,408.07,409.84,404.57,20.4,0.78,14,7,2,2024
2024-02-15,406.56,408.14,409.13,404.29,21.83,-0.72,15,7,2,2024
2024-02-16,404.06,407.96,408.29,403.44,22.3,-0.61,16,7,2,2024
2024-02-20,402.79,403.24,404.49,398.01,24.31,-0.31,20,8,2,2024
2024-02-21,402.18,400.17,402.29,397.22,18.63,-0.15,21,8,2,2024
2024-02-22,411.65,410.19,412.83,408.57,27.01,2.35,22,8,2,2024
2024-02-23,410.34,415.67,415.86,408.97,16.3,-0.32,23,8,2,2024
2024-02-26,407.54,411.45,412.16,407.36,16.19,-0.68,26,9,2,2024
2024-02-27,407.48,407.99,408.32,403.85,14.84,-0.01,27,9,2,2024
2024-02-28,407.72,408.17,409.3,405.32,13.18,0.06,28,9,2,2024
2024-02-29,413.64,408.64,414.2,405.92,31.95,1.45,29,9,2,2024
2024-03-01,415.5,411.27,415.87,410.88,17.82,0.45,1,9,3,2024
2024-03-04,414.92,413.44,417.35,412.32,17.6,-0.14,4,10,3,2024
2024-03-05,402.65,413.96,414.25,400.64,26.92,-2.96,5,10,3,2024
2024-03-06,402.09,402.97,405.16,398.39,22.34,-0.14,6,10,3,2024
2024-03-07,409.14,406.12,409.78,402.24,18.72,1.75,7,10,3,2024
2024-03-08,406.22,407.96,410.42,404.33,18.0,-0.71,8,10,3,2024
2024-03-11,404.52,403.76,405.68,401.26,16.12,-0.42,11,11,3,2024
2024-03-12,415.28,407.62,415.57,406.79,22.46,2.66,12,11,3,2024
2024-03-13,415.1,418.1,418.18,411.45,17.12,-0.04,13,11,3,2024
2024-03-14,425.22,420.24,427.82,417.99,34.16,2.44,14,11,3,2024
2024-03-15,416.42,419.29,422.6,412.79,45.08,-2.07,15,11,3,2024
2024-03-18,417.32,414.25,420.73,413.78,20.11,0.22,18,12,3,2024
2024-03-19,421.41,417.83,421.67,415.55,19.84,0.98,19,12,3,2024
2024-03-20,425.23,422.0,425.96,420.66,17.86,0.91,20,12,3,2024
2024-03-21,429.37,429.83,430.82,427.16,21.3,0.97,21,12,3,2024
2024-03-22,428.74,429.7,429.86,426.07,17.65,-0.15,22,12,3,2024
2024-03-25,422.86,425.24,427.41,421.61,18.06,-1.37,25,13,3,2024
2024-03-26,421.65,425.61,425.99,421.35,16.73,-0.29,26,13,3,2024
2024-03-27,421.43,424.44,424.45,419.01,16.7,-0.05,27,13,3,2024
2024-03-28,420.72,420.96,421.87,419.12,21.87,-0.17,28,13,3,2024
2024-04-01,424.57,423.95,427.89,422.22,16.32,0.92,1,14,4,2024
2024-04-02,421.44,420.11,422.38,417.84,17.91,-0.74,2,14,4,2024
2024-04-03,420.45,419.73,423.26,419.08,16.5,-0.23,3,14,4,2024
2024-04-04,417.88,424.99,428.67,417.57,19.37,-0.61,4,14,4,2024
2024-04-05,425.52,420.01,426.51,418.32,16.55,1.83,5,14,4,2024
2024-04-08,424.59,425.17,427.28,423.3,14.27,-0.22,8,15,4,2024
2024-04-09,426.28,426.44,427.74,421.62,12.51,0.4,9,15,4,2024
2024-04-10,423.26,422.19,424.03,419.7,16.22,-0.71,10,15,4,2024
2024-04-11,427.93,425.82,429.37,422.36,17.97,1.1,11,15,4,2024
2024-04-12,421.9,424.05,425.18,419.77,19.25,-1.41,12,15,4,2024
2024-04-15,413.64,426.6,426.82,413.43,20.27,-1.96,15,16,4,2024
2024-04-16,414.58,414.57,418.4,413.73,16.77,0.23,16,16,4,2024
2024-04-17,411.84,417.25,418.88,410.33,15.86,-0.66,17,16,4,2024
2024-04-18,404.27,410.63,411.89,403.95,21.03,-1.84,18,16,4,2024
2024-04-19,399.12,404.03,405.48,397.77,30.57,-1.27,19,16,4,2024
2024-04-22,400.96,400.08,402.85,395.75,20.29,0.46,22,17,4,2024
2024-04-23,407.57,404.23,408.2,403.06,15.73,1.65,23,17,4,2024
2024-04-24,409.06,409.56,412.47,406.78,15.07,0.37,24,17,4,2024
2024-04-25,399.04,394.03,399.89,388.03,40.59,-2.45,25,17,4,2024
2024-04-26,406.32,412.17,413.0,405.76,29.69,1.82,26,17,4,2024
2024-04-29,402.25,405.25,406.32,399.19,19.58,-1.0,29,18,4,2024
2024-04-30,389.33,401.49,402.16,389.17,28.78,-3.21,30,18,4,2024
2024-05-01,394.94,392.61,401.72,390.31,23.56,1.44,1,18,5,2024
2024-05-02,397.84,397.66,399.93,394.65,17.71,0.73,2,18,5,2024
2024-05-03,406.66,402.28,407.15,401.86,17.45,2.22,3,18,5,2024
2024-05-06,413.54,408.76,413.93,406.37,17.0,1.69,6,19,5,2024
2024-05-07,409.34,414.66,414.67,409.09,20.02,-1.02,7,19,5,2024
2024-05-08,410.54,408.17,412.23,406.71,11.79,0.29,8,19,5,2024
2024-05-09,412.32,410.57,412.72,409.1,14.69,0.43,9,19,5,2024
2024-05-10,414.74,412.93,415.38,411.8,13.4,0.59,10,19,5,2024
2024-05-13,413.72,418.01,418.35,410.82,15.44,-0.25,13,20,5,2024
2024-05-14,416.56,412.02,417.49,411.55,15.11,0.69,14,20,5,2024
2024-05-15,423.08,417.9,423.81,417.27,22.24,1.57,15,20,5,2024
2024-05-16,420.99,421.8,425.42,420.35,17.53,-0.49,16,20,5,2024
2024-05-17,420.21,422.54,422.92,418.02,15.35,-0.19,17,20,5,2024
2024-05-20,425.34,420.21,426.77,419.99,16.27,1.22,20,21,5,2024
2024-05-21,429.04,426.83,432.97,424.85,21.45,0.87,21,21,5,2024
2024-05-22,430.52,430.09,432.41,427.13,18.07,0.34,22,21,5,2024
2024-05-23,427.0,432.97,433.6,425.42,17.21,-0.82,23,21,5,2024
2024-05-24,430.16,427.19,431.05,424.41,11.86,0.74,24,21,5,2024
2024-05-28,430.32,429.63,430.82,426.6,15.72,0.04,28,22,5,2024
2024-05-29,429.17,425.69,430.94,425.69,15.52,-0.27,29,22,5,2024
2024-05-30,414.67,424.3,424.3,414.24,28.42,-3.38,30,22,5,2024
2024-05-31,415.13,416.75,416.75,404.51,48.0,0.11,31,22,5,2024
2024-06-03,413.52,415.52,416.43,408.92,17.48,-0.39,3,23,6,2024
2024-06-04,416.07,412.43,416.44,409.67,14.35,0.62,4,23,6,2024
2024-06-05,424.01,417.81,424.08,416.3,16.99,1.91,5,23,6,2024
2024-06-06,424.52,424.01,425.31,420.58,14.86,0.12,6,23,6,2024
2024-06-07,423.85,426.2,426.28,423.0,13.62,-0.16,7,23,6,2024
2024-06-10,427.87,424.7,428.08,423.89,14.0,0.95,10,24,6,2024
2024-06-11,432.68,425.48,432.82,425.25,14.55,1.12,11,24,6,2024
2024-06-12,441.06,435.32,443.4,433.25,22.37,1.94,12,24,6,2024
2024-06-13,441.58,440.85,443.39,439.37,15.96,0.12,13,24,6,2024
2024-06-14,442.57,438.27,443.14,436.72,13.58,0.22,14,24,6,2024
2024-06-17,448.37,442.58,450.94,440.72,20.79,1.31,17,25,6,2024
2024-06-18,446.34,449.7,450.14,444.89,17.11,-0.45,18,25,6,2024
2024-06-20,445.7,446.3,446.53,441.27,19.88,-0.14,20,25,6,2024
2024-06-21,449.78,447.38,450.58,446.51,34.49,0.92,21,25,6,2024
2024-06-24,447.67,449.8,452.75,446.41,15.91,-0.47,24,26,6,2024
2024-06-25,450.95,448.25,451.42,446.75,16.75,0.73,25,26,6,2024
2024-06-26,452.16,449.0,453.6,448.19,16.51,0.27,26,26,6,2024
2024-06-27,452.85,452.17,456.17,451.77,14.81,0.15,27,26,6,2024
2024-06-28,446.95,453.07,455.38,446.41,28.36,-1.3,28,26,6,2024
2024-07-01,456.73,448.66,457.37,445.66,17.66,2.19,1,27,7,2024
2024-07-02,459.28,453.2,459.59,453.11,13.98,0.56,2,27,7,2024
2024-07-03,460.77,458.19,461.02,457.88,9.93,0.32,3,27,7,2024
2024-07-05,467.56,459.61,468.35,458.96,16.0,1.47,5,27,7,2024
2024-07-08,466.24,466.55,467.7,464.46,12.96,-0.28,8,28,7,2024
2024-07-09,459.54,467.0,467.33,458.0,17.23,-1.44,9,28,7,2024
2024-07-10,466.25,461.22,466.46,458.86,18.2,1.46,10,28,7,2024
2024-07-11,454.7,462.98,464.78,451.55,23.11,-2.48,11,28,7,2024
2024-07-12,453.55,454.33,456.36,450.64,16.32,-0.25,12,28,7,2024
2024-07-15,453.96,453.3,457.26,451.43,14.43,0.09,15,29,7,2024
2024-07-16,449.52,454.22,454.3,446.66,17.18,-0.98,16,29,7,2024
2024-07-17,443.52,442.59,444.85,439.18,21.75,-1.33,17,29,7,2024
2024-07-18,440.37,444.34,444.65,434.4,20.79,-0.71,18,29,7,2024
2024-07-19,437.11,433.1,441.14,432.0,20.94,-0.74,19,29,7,2024
2024-07-22,442.94,441.79,444.6,438.91,15.81,1.33,22,30,7,2024
2024-07-23,444.85,443.89,448.39,443.1,13.11,0.43,23,30,7,2024
2024-07-24,428.9,440.45,441.48,427.58,26.81,-3.59,24,30,7,2024
2024-07-25,418.4,428.8,429.8,417.51,29.94,-2.45,25,30,7,2024
2024-07-26,425.27,418.2,428.92,417.27,23.58,1.64,26,30,7,2024
2024-07-29,426.73,431.58,432.15,424.7,15.13,0.34,29,31,7,2024
2024-07-30,422.92,427.72,429.05,417.36,32.69,-0.89,30,31,7,2024
2024-07-31,418.35,420.49,421.77,412.21,42.89,-1.08,31,31,7,2024
2024-08-01,417.11,420.79,427.46,413.09,30.3,-0.3,1,31,8,2024
2024-08-02,408.49,412.49,415.0,404.34,29.44,-2.07,2,31,8,2024
2024-08-05,395.15,389.17,401.04,385.58,40.71,-3.27,5,32,8,2024
2024-08-06,399.61,400.0,405.67,398.5,24.95,1.13,6,32,8,2024
2024-08-07,398.43,408.64,410.08,397.47,20.65,-0.3,7,32,8,2024
2024-08-08,402.69,402.44,405.86,399.94,20.2,1.07,8,32,8,2024
2024-08-09,406.02,404.03,408.05,402.26,19.28,0.83,9,32,8,2024
2024-08-12,406.81,407.06,408.76,404.24,16.76,0.19,12,33,8,2024
2024-08-13,414.01,409.59,414.95,409.57,19.41,1.77,13,33,8,2024
2024-08-14,416.86,414.8,417.72,412.45,18.27,0.69,14,33,8,2024
2024-08-15,421.03,419.8,421.11,417.66,20.75,1.0,15,33,8,2024
2024-08-16,418.47,420.6,421.34,417.3,22.78,-0.61,16,33,8,2024
2024-08-19,421.53,418.96,421.75,416.46,15.23,0.73,19,34,8,2024
2024-08-20,424.8,421.7,425.86,421.64,16.39,0.78,20,34,8,2024
2024-08-21,424.14,424.08,426.4,421.72,16.07,-0.16,21,34,8,2024
2024-08-22,415.55,424.36,426.79,414.61,19.36,-2.03,22,34,8,2024
2024-08-23,416.79,416.98,419.26,412.09,18.49,0.3,23,34,8,2024
2024-08-26,413.49,416.36,417.28,411.34,13.15,-0.79,26,35,8,2024
2024-08-27,413.84,412.86,414.36,410.25,13.49,0.08,27,35,8,2024
2024-08-28,410.6,414.88,415.0,407.31,14.88,-0.78,28,35,8,2024
2024-08-29,413.12,414.94,422.05,410.6,17.05,0.61,29,35,8,2024
2024-08-30,417.14,415.6,417.49,412.13,24.31,0.97,30,35,8,2024
2024-09-03,409.44,417.91,419.88,407.03,20.31,-1.85,3,36,9,2024
2024-09-04,408.9,405.91,411.24,404.37,15.14,-0.13,4,36,9,2024
2024-09-05,408.39,407.62,413.1,406.13,14.2,-0.12,5,36,9,2024
2024-09-06,401.7,409.06,410.65,400.8,19.61,-1.64,6,36,9,2024
2024-09-09,405.72,407.24,408.65,402.15,15.3,1.0,9,37,9,2024
2024-09-10,414.2,408.2,416.33,407.7,19.59,2.09,10,37,9,2024
2024-09-11,423.04,415.5,423.99,409.58,19.27,2.13,11,37,9,2024
2024-09-12,427.0,423.31,427.37,419.75,17.42,0.94,12,37,9,2024
2024-09-13,430.59,425.83,431.83,425.46,15.87,0.84,13,37,9,2024
2024-09-16,431.34,430.6,433.53,428.22,13.83,0.17,16,38,9,2024
2024-09-17,435.15,440.23,441.85,432.27,18.87,0.88,17,38,9,2024
2024-09-18,430.81,435.0,436.03,430.41,18.9,-1.0,18,38,9,2024
2024-09-19,438.69,441.23,441.5,436.9,21.71,1.83,19,38,9,2024
2024-09-20,435.27,437.22,439.24,434.22,55.17,-0.78,20,38,9,2024
2024-09-23,433.51,434.28,436.46,430.39,15.13,-0.4,23,39,9,2024
2024-09-24,429.17,433.0,433.35,426.1,17.02,-1.0,24,39,9,2024
2024-09-25,432.11,429.83,433.12,428.57,13.4,0.69,25,39,9,2024
2024-09-26,431.31,435.08,435.3,429.13,14.49,-0.19,26,39,9,2024
2024-09-27,428.02,431.52,431.85,427.47,14.9,-0.76,27,39,9,2024
2024-09-30,430.3,428.21,430.42,425.37,16.85,0.53,30,40,9,2024
2024-10-01,420.69,428.45,428.48,418.81,19.09,-2.23,1,40,10,2024
2024-10-02,417.13,422.58,422.82,416.71,16.58,-0.85,2,40,10,2024
2024-10-03,416.54,417.63,419.55,414.29,13.69,-0.14,3,40,10,2024
2024-10-04,416.06,418.24,419.75,414.97,19.19,-0.12,4,40,10,2024
2024-10-07,409.54,416.0,417.11,409.0,20.92,-1.57,7,41,10,2024
2024-10-08,414.71,410.9,415.66,408.17,19.23,1.26,8,41,10,2024
2024-10-09,417.46,415.86,420.38,414.3,14.97,0.66,9,41,10,2024
2024-10-10,415.84,415.23,417.35,413.15,13.85,-0.39,10,41,10,2024
2024-10-11,416.32,416.14,417.13,413.25,14.14,0.12,11,41,10,2024
2024-10-14,419.14,417.77,424.04,417.52,16.65,0.68,14,42,10,2024
2024-10-15,418.74,422.18,422.48,415.26,18.9,-0.1,15,42,10,2024
2024-10-16,416.12,415.17,416.36,410.48,15.51,-0.63,16,42,10,2024
2024-10-17,416.72,422.36,422.5,415.59,14.82,0.14,17,42,10,2024
2024-10-18,418.16,417.14,419.65,416.26,17.15,0.35,18,42,10,2024
2024-10-21,418.78,416.12,418.96,413.75,14.21,0.15,21,43,10,2024
2024-10-22,427.51,418.49,430.58,418.04,25.48,2.08,22,43,10,2024
2024-10-23,424.6,430.86,431.08,422.53,19.65,-0.68,23,43,10,2024
2024-10-24,424.73,425.33,425.98,422.4,13.58,0.03,24,43,10,2024
2024-10-25,428.15,426.76,432.52,426.57,16.9,0.81,25,43,10,2024
2024-10-28,426.59,431.65,431.94,426.3,14.88,-0.36,28,44,10,2024
2024-10-29,431.95,428.0,433.17,425.8,17.64,1.26,29,44,10,2024
2024-10-30,432.53,437.43,438.5,432.1,29.75,0.13,30,44,10,2024
2024-10-31,406.35,415.36,416.16,406.3,53.97,-6.05,31,44,10,2024
2024-11-01,410.37,409.01,415.5,407.5,24.23,0.99,1,44,11,2024
2024-11-04,408.46,409.8,410.42,405.57,19.67,-0.47,4,45,11,2024
2024-11-05,411.46,408.37,414.9,408.08,17.63,0.73,5,45,11,2024
2024-11-06,420.18,412.42,420.45,410.52,26.68,2.12,6,45,11,2024
2024-11-07,425.43,421.28,426.85,419.88,19.9,1.25,7,45,11,2024
2024-11-08,422.54,425.32,426.5,421.78,16.89,-0.68,8,45,11,2024
2024-11-11,418.01,422.52,424.81,416.0,24.5,-1.07,11,46,11,2024
2024-11-12,423.03,418.25,424.44,417.2,19.4,1.2,12,46,11,2024
2024-11-13,425.2,421.64,429.33,418.21,21.5,0.51,13,46,11,2024
2024-11-14,426.89,425.0,428.17,420.0,30.25,0.4,14,46,11,2024
2024-11-15,415.0,419.82,422.8,413.64,28.25,-2.79,15,46,11,2024
2024-11-18,415.76,414.87,418.4,412.1,24.74,0.18,18,47,11,2024
2024-11-19,417.79,413.11,417.94,411.55,18.13,0.49,19,47,11,2024
2024-11-20,415.49,416.87,417.29,410.58,19.19,-0.55,20,47,11,2024
2024-11-21,412.87,419.5,419.78,410.29,20.78,-0.63,21,47,11,2024
2024-11-22,417.0,411.36,417.4,411.06,24.81,1.0,22,47,11,2024
2024-11-25,418.79,418.38,421.08,414.85,27.69,0.43,25,48,11,2024
2024-11-26,427.99,419.58,429.04,418.85,23.46,2.2,26,48,11,2024
2024-11-27,422.99,425.11,427.23,422.02,18.33,-1.17,27,48,11,2024
2024-11-29,423.46,420.09,424.88,417.8,16.27,0.11,29,48,11,2024
2024-12-02,430.98,421.57,433.0,421.31,20.21,1.78,2,49,12,2024
2024-12-03,431.2,429.84,432.47,427.74,18.3,0.05,3,49,12,2024
